Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9,"[254.08245849609375, 126.27788543701172]","[255.27069091796875, 115.07133483886719]","[239.1214599609375, 117.28644561767578]","[251.6604766845703, 123.05028533935547]","[204.2012481689453, 127.09364318847656]","[251.789306640625, 183.41587829589844]","[187.32225036621094, 196.54344177246094]","[299.50628662109375, 251.4571075439453]","[233.99029541015625, 284.4127197265625]","[336.74835205078125, 224.860107421875]","[321.0708923339844, 233.3770751953125]","[269.0104064941406, 335.9969787597656]","[225.01075744628906, 348.9617919921875]","[320.7475891113281, 339.8888854980469]","[291.2986755371094, 355.4640197753906]","[296.1663818359375, 402.7623596191406]","[277.5719909667969, 423.92889404296875]"
10,"[254.22433471679688, 126.84030151367188]","[255.5309600830078, 115.61473846435547]","[239.33932495117188, 117.7225570678711]","[251.9189453125, 123.26626586914062]","[204.39817810058594, 127.01139068603516]","[251.5542755126953, 183.26345825195312]","[187.12295532226562, 196.1891326904297]","[299.23077392578125, 251.2961883544922]","[233.76307678222656, 284.289306640625]","[337.63653564453125, 225.0633087158203]","[321.2200927734375, 233.89720153808594]","[268.72265625, 335.8245849609375]","[224.72877502441406, 348.7845153808594]","[321.4013671875, 339.4508972167969]","[291.797119140625, 355.017822265625]","[296.8547058105469, 402.3406677246094]","[277.76019287109375, 423.4476013183594]"
11,"[254.04214477539062, 126.47703552246094]","[255.31993103027344, 115.32332611083984]","[239.15826416015625, 117.42789459228516]","[251.74256896972656, 123.33819580078125]","[204.3306427001953, 127.07311248779297]","[251.6488494873047, 183.75347900390625]","[187.22647094726562, 196.5427703857422]","[299.57550048828125, 251.77899169921875]","[234.3368682861328, 284.42193603515625]","[338.3078308105469, 224.9036865234375]","[322.1553955078125, 233.35153198242188]","[268.8401794433594, 336.16058349609375]","[224.86895751953125, 349.0431823730469]","[321.4893798828125, 339.0671081542969]","[291.99957275390625, 354.5487060546875]","[296.9369201660156, 402.0083312988281]","[278.0108337402344, 422.96258544921875]"
12,"[254.12118530273438, 126.9579849243164]","[255.4794158935547, 115.75735473632812]","[239.28140258789062, 117.80042266845703]","[251.88232421875, 123.47299194335938]","[204.46542358398438, 127.02383422851562]","[251.4608612060547, 183.70794677734375]","[187.13658142089844, 196.31764221191406]","[299.1005859375, 252.0776824951172]","[233.85604858398438, 284.6414794921875]","[338.23291015625, 225.12327575683594]","[321.79150390625, 233.91412353515625]","[268.6305847167969, 336.4537658691406]","[224.71792602539062, 349.27362060546875]","[321.2472229003906, 340.52435302734375]","[291.6478271484375, 355.9259033203125]","[296.8368835449219, 403.39007568359375]","[277.47869873046875, 424.2190246582031]"
13,"[253.8931884765625, 126.62512969970703]","[255.1676788330078, 115.51517486572266]","[239.0905303955078, 117.5577392578125]","[251.3564453125, 123.57953643798828]","[204.37619018554688, 127.16615295410156]","[250.97654724121094, 184.1652069091797]","[187.4417724609375, 196.83709716796875]","[299.6847839355469, 252.1170654296875]","[235.68824768066406, 284.59417724609375]","[338.70428466796875, 224.78196716308594]","[323.2170715332031, 233.21800231933594]","[268.108642578125, 337.2489929199219]","[224.66171264648438, 350.1163024902344]","[320.7632751464844, 340.34326171875]","[291.9745178222656, 355.8478088378906]","[296.5513000488281, 403.72332763671875]","[277.7967529296875, 424.7015075683594]"
14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27,"[255.14923095703125, 125.83671569824219]","[255.408935546875, 114.10794830322266]","[239.90663146972656, 117.123779296875]","[250.8086700439453, 120.8558349609375]","[204.60411071777344, 126.94686889648438]","[251.29490661621094, 180.47860717773438]","[189.2968292236328, 196.75543212890625]","[300.03033447265625, 249.3534393310547]","[236.8729248046875, 287.03607177734375]","[340.1708068847656, 224.142333984375]","[324.2795104980469, 233.6818084716797]","[273.8112487792969, 332.2030029296875]","[231.8677978515625, 346.9931335449219]","[323.2135925292969, 327.39715576171875]","[298.5011901855469, 345.01898193359375]","[297.0567626953125, 386.6940612792969]","[284.8885498046875, 410.6220703125]"
28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31,"[254.87701416015625, 125.76145935058594]","[255.0985107421875, 114.0816650390625]","[239.34365844726562, 117.33208465576172]","[250.72596740722656, 121.84231567382812]","[204.42718505859375, 128.6538848876953]","[252.29266357421875, 183.01519775390625]","[191.29087829589844, 200.193115234375]","[304.5013732910156, 249.1272735595703]","[242.06915283203125, 287.3097229003906]","[341.9666748046875, 224.63726806640625]","[327.0975036621094, 232.69996643066406]","[276.37042236328125, 335.5744323730469]","[234.93685913085938, 350.7643737792969]","[324.1953125, 325.4034118652344]","[300.184326171875, 343.46942138671875]","[298.4996643066406, 385.5240783691406]","[286.8797607421875, 410.0863037109375]"
32,"[254.88720703125, 125.7908935546875]","[255.1479034423828, 114.14396667480469]","[239.39442443847656, 117.32408142089844]","[250.75955200195312, 121.99432373046875]","[204.45309448242188, 128.59910583496094]","[252.00440979003906, 183.2401123046875]","[191.07577514648438, 200.077392578125]","[303.4977722167969, 249.7407684326172]","[241.38113403320312, 287.47515869140625]","[341.6578063964844, 224.43234252929688]","[327.169921875, 232.4424591064453]","[275.8230285644531, 335.6059875488281]","[234.4541015625, 350.65081787109375]","[324.05364990234375, 325.6936950683594]","[300.14483642578125, 343.6014709472656]","[298.2362365722656, 385.91339111328125]","[286.6694030761719, 410.2232666015625]"
33,"[254.6124267578125, 125.631591796875]","[254.8333282470703, 114.05474853515625]","[239.29037475585938, 117.1406021118164]","[250.1110076904297, 121.95484161376953]","[204.64146423339844, 128.32708740234375]","[251.1519012451172, 183.40623474121094]","[191.32151794433594, 199.91290283203125]","[302.3740234375, 250.5611572265625]","[241.02719116210938, 287.864013671875]","[340.66278076171875, 225.29383850097656]","[326.4678039550781, 233.65065002441406]","[275.362548828125, 336.0465087890625]","[234.78927612304688, 350.9395751953125]","[323.62933349609375, 327.4538269042969]","[300.5928955078125, 345.1471862792969]","[298.2537536621094, 388.15240478515625]","[287.1360168457031, 412.1357116699219]"
34,"[254.67288208007812, 125.60614013671875]","[254.79946899414062, 113.994140625]","[239.31346130371094, 117.14323425292969]","[250.0597381591797, 121.79235076904297]","[204.56613159179688, 128.31285095214844]","[251.17666625976562, 183.06134033203125]","[191.238525390625, 199.88497924804688]","[303.0660400390625, 249.96762084960938]","[241.29135131835938, 287.93511962890625]","[341.67767333984375, 224.84591674804688]","[326.900390625, 233.55593872070312]","[275.6273193359375, 335.8525085449219]","[234.94949340820312, 350.9407653808594]","[324.1161193847656, 326.6226501464844]","[300.9760437011719, 344.5783386230469]","[298.5335998535156, 387.1329345703125]","[287.2691345214844, 411.4915466308594]"
35,"[254.68331909179688, 125.48201751708984]","[254.79432678222656, 113.89471435546875]","[239.34068298339844, 117.024658203125]","[249.88751220703125, 121.78376770019531]","[204.6243438720703, 128.25656127929688]","[250.8671417236328, 183.21530151367188]","[191.5067596435547, 199.92344665527344]","[303.00390625, 250.10789489746094]","[242.29124450683594, 287.744140625]","[341.71417236328125, 224.4916229248047]","[327.7752685546875, 232.90829467773438]","[275.18365478515625, 336.49017333984375]","[234.86788940429688, 351.5129089355469]","[323.1837158203125, 327.66339111328125]","[300.7649230957031, 345.5710144042969]","[297.5777282714844, 388.4171447753906]","[287.0027160644531, 412.7164611816406]"
36,"[254.54342651367188, 125.5748291015625]","[254.7472686767578, 114.02059936523438]","[239.26295471191406, 117.05667877197266]","[249.90052795410156, 121.9694595336914]","[204.6903076171875, 128.1671905517578]","[250.58203125, 183.59616088867188]","[191.55450439453125, 199.88214111328125]","[302.2456359863281, 250.7340087890625]","[242.326416015625, 287.76690673828125]","[341.8564758300781, 224.105712890625]","[328.4173583984375, 232.38629150390625]","[275.0376281738281, 336.82275390625]","[234.9755096435547, 351.690673828125]","[323.0780029296875, 327.1603088378906]","[301.0322570800781, 344.8871154785156]","[297.6079406738281, 387.6004943847656]","[287.2325439453125, 411.55682373046875]"
37,"[254.5439453125, 125.08454895019531]","[254.6293487548828, 113.49955749511719]","[239.26324462890625, 116.56607055664062]","[249.55865478515625, 121.46232604980469]","[204.66494750976562, 127.74046325683594]","[250.70855712890625, 183.47621154785156]","[191.37857055664062, 199.80661010742188]","[302.53070068359375, 251.11968994140625]","[241.64474487304688, 288.1756896972656]","[340.9257507324219, 224.66529846191406]","[327.3223571777344, 233.2044219970703]","[275.2449645996094, 337.7123107910156]","[235.018798828125, 352.5428466796875]","[322.83758544921875, 330.5379943847656]","[300.45501708984375, 348.2007141113281]","[297.2696228027344, 390.9336853027344]","[286.5904846191406, 414.86700439453125]"
38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
