Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[268.0287780761719, 133.33421325683594]","[268.0475769042969, 121.40501403808594]","[254.01617431640625, 121.72730255126953]","[254.1687469482422, 128.0716094970703]","[215.0162353515625, 127.76360321044922]","[242.80702209472656, 189.55755615234375]","[201.3467559814453, 201.24533081054688]","[294.28363037109375, 258.7470703125]","[254.5768585205078, 296.549560546875]","[340.46502685546875, 218.7671356201172]","[329.4336853027344, 238.7642822265625]","[268.2168273925781, 348.6294860839844]","[240.15078735351562, 362.8169860839844]","[344.77508544921875, 318.4668273925781]","[338.0049743652344, 335.5778503417969]","[331.1490173339844, 378.83782958984375]","[326.6623229980469, 401.512939453125]"
2,"[268.241943359375, 133.1961212158203]","[268.04559326171875, 121.06665802001953]","[254.24827575683594, 121.52135467529297]","[253.40708923339844, 127.43672180175781]","[214.87998962402344, 127.53213500976562]","[241.371826171875, 188.6984405517578]","[201.21278381347656, 201.2867431640625]","[293.0457763671875, 257.955322265625]","[253.42652893066406, 297.5259094238281]","[339.7480163574219, 217.99412536621094]","[328.13067626953125, 239.48741149902344]","[267.9508361816406, 348.58184814453125]","[240.7789764404297, 363.2705383300781]","[344.12139892578125, 317.4325866699219]","[338.177490234375, 335.06195068359375]","[331.36090087890625, 376.5947570800781]","[327.1630554199219, 400.0734558105469]"
3,"[268.5320739746094, 133.11058044433594]","[268.4002990722656, 120.86487579345703]","[254.4425811767578, 121.34590148925781]","[253.75149536132812, 127.17137908935547]","[214.53469848632812, 127.43000793457031]","[241.26141357421875, 188.07327270507812]","[200.7427520751953, 201.16094970703125]","[292.9686584472656, 256.9443054199219]","[252.33395385742188, 297.4669494628906]","[337.6573181152344, 218.07427978515625]","[325.8274230957031, 240.38819885253906]","[267.5171813964844, 347.5886535644531]","[240.045654296875, 362.5065612792969]","[343.4166259765625, 313.54132080078125]","[337.10211181640625, 331.4424133300781]","[331.27532958984375, 372.3866271972656]","[326.9187316894531, 396.3924255371094]"
4,"[268.434326171875, 133.19847106933594]","[268.5279541015625, 120.98153686523438]","[254.320556640625, 121.4161605834961]","[254.21018981933594, 127.41117095947266]","[214.7192840576172, 127.49995422363281]","[242.31625366210938, 189.03707885742188]","[200.87779235839844, 201.45677185058594]","[292.7989501953125, 259.2272644042969]","[252.95216369628906, 297.87847900390625]","[336.7979736328125, 219.96871948242188]","[326.3003234863281, 240.2306671142578]","[267.8274841308594, 350.1177062988281]","[239.7307891845703, 364.55242919921875]","[341.5014953613281, 321.80694580078125]","[334.48150634765625, 339.1302795410156]","[328.6743469238281, 382.1697692871094]","[323.6590576171875, 405.35650634765625]"
5,"[268.5545654296875, 133.00408935546875]","[268.5896911621094, 120.8471450805664]","[254.50778198242188, 121.24891662597656]","[254.20843505859375, 127.48155212402344]","[214.87225341796875, 127.45545959472656]","[242.3509063720703, 189.31539916992188]","[200.44163513183594, 201.68707275390625]","[292.69024658203125, 259.8863220214844]","[251.77867126464844, 298.7411804199219]","[336.69873046875, 220.40130615234375]","[325.7977294921875, 241.0520782470703]","[267.99627685546875, 350.3727111816406]","[239.62330627441406, 364.8306884765625]","[341.4368591308594, 322.2133483886719]","[334.1827697753906, 339.59454345703125]","[328.7333679199219, 382.9947509765625]","[323.64678955078125, 406.2644348144531]"
6,"[268.46173095703125, 132.9237060546875]","[268.52801513671875, 120.86725616455078]","[254.4282684326172, 121.22481536865234]","[254.67764282226562, 127.79915618896484]","[215.05560302734375, 127.60819244384766]","[243.08349609375, 189.88198852539062]","[200.5161895751953, 201.8754425048828]","[292.59539794921875, 260.7986145019531]","[250.03135681152344, 299.36627197265625]","[336.7320556640625, 220.26019287109375]","[324.48822021484375, 241.27395629882812]","[268.69378662109375, 350.3123474121094]","[240.00732421875, 364.5636901855469]","[342.02777099609375, 322.3131103515625]","[334.62493896484375, 339.484619140625]","[329.1303405761719, 383.39739990234375]","[323.9949645996094, 406.2886047363281]"
7,"[268.7473449707031, 133.70445251464844]","[268.88153076171875, 120.602783203125]","[255.2864227294922, 121.38982391357422]","[251.48631286621094, 126.9422836303711]","[218.6476593017578, 127.96525573730469]","[240.74937438964844, 192.3951416015625]","[203.10031127929688, 204.7547607421875]","[287.48956298828125, 267.69085693359375]","[249.3966064453125, 301.3383483886719]","[339.47222900390625, 223.84011840820312]","[324.7944030761719, 234.23361206054688]","[269.8880615234375, 354.107421875]","[245.0437469482422, 368.781494140625]","[344.98345947265625, 319.9390869140625]","[336.34698486328125, 336.804931640625]","[342.89166259765625, 374.58428955078125]","[337.1559753417969, 396.4483337402344]"
8,"[268.2989501953125, 133.2301483154297]","[268.9325256347656, 121.39338684082031]","[254.50799560546875, 121.43126678466797]","[256.45849609375, 128.3408203125]","[216.2687225341797, 127.22820281982422]","[244.88833618164062, 190.49452209472656]","[201.3250732421875, 201.00425720214844]","[292.3182678222656, 262.18450927734375]","[248.63255310058594, 298.9970397949219]","[337.250732421875, 219.19593811035156]","[323.86431884765625, 240.9228057861328]","[269.6957092285156, 349.952392578125]","[240.55284118652344, 363.43505859375]","[342.11639404296875, 323.8728332519531]","[334.73541259765625, 340.134033203125]","[329.2940673828125, 385.0346374511719]","[324.12451171875, 406.3643493652344]"
9,"[268.5882873535156, 134.14761352539062]","[269.2631530761719, 122.16302490234375]","[254.8311309814453, 122.28108978271484]","[256.2699279785156, 128.72598266601562]","[216.33375549316406, 127.91014099121094]","[244.09164428710938, 190.44192504882812]","[201.04977416992188, 201.86265563964844]","[291.9627685546875, 260.96563720703125]","[249.88011169433594, 299.13787841796875]","[336.4682312011719, 218.88043212890625]","[323.7371520996094, 240.97979736328125]","[268.8449401855469, 350.06121826171875]","[239.8782501220703, 364.1011962890625]","[342.1959533691406, 325.1860046386719]","[335.0400695800781, 342.0887145996094]","[329.6902770996094, 385.1781921386719]","[324.41156005859375, 407.42791748046875]"
10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14,"[267.5876770019531, 134.97776794433594]","[269.59368896484375, 122.33747863769531]","[254.68487548828125, 121.48709106445312]","[253.6650390625, 124.38221740722656]","[211.699951171875, 122.81437683105469]","[244.0465087890625, 189.1266632080078]","[190.1298828125, 196.60020446777344]","[293.6611022949219, 268.88232421875]","[228.64125061035156, 290.4549865722656]","[339.97442626953125, 216.84938049316406]","[315.9301452636719, 239.2162628173828]","[262.6300964355469, 386.5955505371094]","[224.27272033691406, 398.0173645019531]","[298.1224365234375, 453.4554748535156]","[274.0517883300781, 470.31134033203125]","[288.7882995605469, 518.4530639648438]","[271.2076416015625, 528.6500244140625]"
15,"[267.351318359375, 135.26943969726562]","[269.6675109863281, 122.5909194946289]","[254.5323028564453, 121.61295318603516]","[253.98321533203125, 124.64060974121094]","[211.19064331054688, 122.66150665283203]","[245.28634643554688, 190.097900390625]","[186.0251007080078, 196.4728546142578]","[292.69537353515625, 268.9399108886719]","[217.4069366455078, 289.7983093261719]","[340.30426025390625, 217.60780334472656]","[311.781494140625, 243.58421325683594]","[262.1400451660156, 388.91375732421875]","[220.27780151367188, 399.9413757324219]","[292.60247802734375, 461.84765625]","[263.6171569824219, 478.29473876953125]","[284.37158203125, 524.9555053710938]","[260.76165771484375, 533.8045654296875]"
